objectId,department,final_date,geo_options,geo_LLM_best_guess_location_normalized,geo_LLM_source_cols,geo_LLM_confidence,geo_LLM_geo_eligible
449361,Islamic Art,849,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
623469,European Sculpture and Decorative Arts,1705,||||||||||,,none,0.00,false
448223,Islamic Art,1199,Homs||||||Syria||||,"Homs, Syria",city||country,0.88,true
46933,Asian Art,1694,||||||||China||,China,culture,0.55,true
44738,Asian Art,1583,||||||||China||,China,culture,0.55,true
308885,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
910524,Asian Art,1800,||||||||Korea||,Korea,culture,0.55,true
46938,Asian Art,1692,||||||||China||,China,culture,0.55,true
47642,Asian Art,1749,||||||||China||,China,culture,0.55,true
47294,Asian Art,1824,||||||||China||,China,culture,0.55,true
194243,European Sculpture and Decorative Arts,1550,||||||||||,,none,0.00,false
208811,European Sculpture and Decorative Arts,1774,||||||||||,,none,0.00,false
770979,European Sculpture and Decorative Arts,1874,||||||||||British,United Kingdom,department||artistNationality,0.53,true
48224,Asian Art,1700,||||||||China||,China,culture,0.55,true
313302,The Michael C. Rockefeller Wing,350,||||||Peru||Nasca||,Peru,country,0.70,true
202191,European Sculpture and Decorative Arts,1761,||||||||||French,France,department||artistNationality,0.53,true
447164,Islamic Art,1249,Kashan||||||Iran||||,"Kashan, Iran",city||country,0.88,true
771068,European Sculpture and Decorative Arts,1874,||||||||||British,United Kingdom,department||artistNationality,0.53,true
500028,Modern and Contemporary Art,1900,||||||||||French,France,artistNationality,0.45,true
477325,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
771019,European Sculpture and Decorative Arts,1875,||||||||||British,United Kingdom,department||artistNationality,0.53,true
48013,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
63134,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
48330,Asian Art,1749,||||||||China||,China,culture,0.55,true
42427,Asian Art,1695,||||||||China||,China,culture,0.55,true
308508,The Michael C. Rockefeller Wing,550,||||||Peru||Moche||,Peru,country,0.70,true
188994,European Sculpture and Decorative Arts,1778,||||||||||German,Germany,department||artistNationality,0.53,true
53930,Asian Art,1765,||||||||China||,China,culture,0.55,true
187791,European Sculpture and Decorative Arts,1679,||||||||||,,none,0.00,false
63054,Asian Art,1870,||||||||Japan||,Japan,culture,0.55,true
460673,Robert Lehman Collection,1692,||||||||Chinese||,Chinese,culture,0.55,true
42386,Asian Art,1717,||||||||China||,China,culture,0.55,true
447139,Islamic Art,1199,||||||Iran||||,Iran,country,0.70,true
42246,Asian Art,1683,||||||||China||,China,culture,0.55,true
451840,Islamic Art,1537,Iznik||||||Turkey||||,"Iznik, Turkey",city||country,0.88,true
445289,Islamic Art,1799,Kashan||||||Iran||||,"Kashan, Iran",city||country,0.88,true
310201,The Michael C. Rockefeller Wing,550,||||||Peru||Moche||,Peru,country,0.70,true
48189,Asian Art,849,||||||||China||,China,culture,0.55,true
63695,Asian Art,1699,||||||||Japan||,Japan,culture,0.55,true
206508,European Sculpture and Decorative Arts,1741,||||||||||German,Germany,department||artistNationality,0.53,true
51223,Asian Art,1711,||||||||China||,China,culture,0.55,true
47420,Asian Art,1780,||||||||Japan||,Japan,culture,0.55,true
200980,European Sculpture and Decorative Arts,1767,||||||||||British,United Kingdom,department||artistNationality,0.53,true
479830,Modern and Contemporary Art,1900,||||||||||British,United Kingdom,artistNationality,0.45,true
308408,The Michael C. Rockefeller Wing,650,||||North Coast||Peru||Moche||,"North Coast, Peru",region||country,0.70,true
447138,Islamic Art,1199,||||||Iran||||,Iran,country,0.70,true
208279,European Sculpture and Decorative Arts,1710,||||||||||,,none,0.00,false
44441,Asian Art,1750,||||||||Japan||,Japan,culture,0.55,true
871928,European Sculpture and Decorative Arts,1900,||||||||||Danish,Danish,artistNationality,0.45,true
44349,Asian Art,724,||||||||China||,China,culture,0.55,true
52803,Asian Art,1516,||||||||Japan||Japanese,Japan,culture,0.55,true
47872,Asian Art,1777,||||||||China||,China,culture,0.55,true
48506,Asian Art,7,||||||||China||,China,culture,0.55,true
190657,European Sculpture and Decorative Arts,1749,||||||||||,,none,0.00,false
52514,Asian Art,1720,||||||||Japan||Japanese,Japan,culture,0.55,true
310194,The Michael C. Rockefeller Wing,1400,||||||Peru||Chimú||,Peru,country,0.70,true
449421,Islamic Art,849,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
199348,European Sculpture and Decorative Arts,1712,||||||||||German,Germany,department||artistNationality,0.53,true
308550,The Michael C. Rockefeller Wing,250,||Santa Province||||Peru||Moche||,"Santa Province, Peru",state||country,0.72,true
192854,European Sculpture and Decorative Arts,1767,||||||||||British,United Kingdom,department||artistNationality,0.53,true
48725,Asian Art,1700,||||||||China||,China,culture,0.55,true
5713,European Sculpture and Decorative Arts,1762,||||||||||,,none,0.00,false
208029,European Sculpture and Decorative Arts,1900,||||||||||French,France,department||artistNationality,0.53,true
308524,The Michael C. Rockefeller Wing,-150,||||||Peru||North Coast (?)||,Peru,country,0.70,true
48387,Asian Art,1099,||||||||China||,China,culture,0.55,true
460183,Robert Lehman Collection,1535,"||||||||Italian, Castelli||","Italian, Castelli",culture,0.55,true
52442,Asian Art,1724,||||||||Japan||,Japan,culture,0.55,true
449772,Islamic Art,1099,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
46958,Asian Art,1729,||||||||China||,China,culture,0.55,true
48369,Asian Art,1750,||||||||China||,China,culture,0.55,true
460226,Robert Lehman Collection,1565,"||||||||Italian, Urbino||","Italian, Urbino",culture,0.55,true
62706,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
48612,Asian Art,1849,||||||||China||,China,culture,0.55,true
47309,Asian Art,1650,||||||||Japan||,Japan,culture,0.55,true
52219,Asian Art,1634,||||||||Japan||,Japan,culture,0.55,true
191593,European Sculpture and Decorative Arts,1649,||||||||||,,none,0.00,false
308886,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
310206,The Michael C. Rockefeller Wing,1300,||||||Peru||Chimú||,Peru,country,0.70,true
47501,Asian Art,1700,||||||||Japan||,Japan,culture,0.55,true
47317,Asian Art,1765,||||||||China||,China,culture,0.55,true
319966,The Michael C. Rockefeller Wing,300,||||||Panama||Tonosí style||,Panama,country,0.70,true
447292,Islamic Art,1099,||||||Iraq or Syria||||,Iraq,country,0.50,true
310523,The Michael C. Rockefeller Wing,400,||||||Peru||Moche||,Peru,country,0.70,true
47367,Asian Art,1824,||||||||China||,China,culture,0.55,true
770923,European Sculpture and Decorative Arts,1877,||||||||||British,United Kingdom,department||artistNationality,0.53,true
451466,Islamic Art,1325,Kashan||||||Iran||||,"Kashan, Iran",city||country,0.88,true
309487,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
39609,Asian Art,1099,||||||||Vietnam||,Vietnam,culture,0.55,true
451946,Islamic Art,1249,||||||Iran||||,Iran,country,0.70,true
46165,Asian Art,1850,||||||||Japan||,Japan,culture,0.55,true
450759,Islamic Art,899,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
48571,Asian Art,1506,||||||||China||,China,culture,0.55,true
47959,Asian Art,1820,||||||||Japan||,Japan,culture,0.55,true
62714,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
48735,Asian Art,1751,||||||||China||,China,culture,0.55,true
44528,Asian Art,1616,||||||||Japan||,Japan,culture,0.55,true
46868,Asian Art,1824,||||||||China||,China,culture,0.55,true
42464,Asian Art,1099,||||||||China||,China,culture,0.55,true
47307,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
37398,Asian Art,1383,||||||||Thailand||,Thailand,culture,0.55,true
48750,Asian Art,1816,||||||||Japan||,Japan,culture,0.55,true
46979,Asian Art,1849,||||||||China||,China,culture,0.55,true
309379,The Michael C. Rockefeller Wing,350,||||||Peru||Moche||,Peru,country,0.70,true
45886,Asian Art,1692,||||||||China||,China,culture,0.55,true
48124,Asian Art,762,||||||||China||,China,culture,0.55,true
444515,Islamic Art,1199,||||||Iran||||,Iran,country,0.70,true
309468,The Michael C. Rockefeller Wing,-145,||||South Coast||Peru||Paracas||,"South Coast, Peru",region||country,0.70,true
42313,Asian Art,1874,||||||||Korea||,Korea,culture,0.55,true
42476,Asian Art,1199,||||||||China||,China,culture,0.55,true
46778,Asian Art,1749,||||||||China||,China,culture,0.55,true
187749,European Sculpture and Decorative Arts,1749,||||||||||,,none,0.00,false
833902,The Michael C. Rockefeller Wing,1399,||New Mexico||||United States||Ancestral Puebloan (Casas Grandes)||,"New Mexico, United States",state||country,0.72,true
42428,Asian Art,1717,||||||||China||,China,culture,0.55,true
49864,Asian Art,1900,||||||||Korea||,Korea,culture,0.55,true
52053,Asian Art,1692,||||||||China||,China,culture,0.55,true
200839,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
51063,Asian Art,1781,||||||||China||,China,culture,0.55,true
50848,Asian Art,1483,||||||||China||,China,culture,0.55,true
44465,Asian Art,-2500,||||||||China||,China,culture,0.55,true
206024,European Sculpture and Decorative Arts,1716,||||||||||German,Germany,department||artistNationality,0.53,true
46543,Asian Art,1749,||||||||China||,China,culture,0.55,true
192308,European Sculpture and Decorative Arts,1777,||||||||||,,none,0.00,false
47319,Asian Art,1849,||||||||China||,China,culture,0.55,true
48559,Asian Art,1716,||||||||China||,China,culture,0.55,true
199720,European Sculpture and Decorative Arts,1485,||||||||||,,none,0.00,false
47449,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
42409,Asian Art,1700,||||||||China||,China,culture,0.55,true
52801,Asian Art,1506,||||||||China||,China,culture,0.55,true
47050,Asian Art,1749,||||||||China||,China,culture,0.55,true
199135,European Sculpture and Decorative Arts,1716,||||||||||German,Germany,department||artistNationality,0.53,true
57359,Asian Art,1916,||||||||Korea||,Korea,culture,0.55,true
200982,European Sculpture and Decorative Arts,1767,||||||||||British,United Kingdom,department||artistNationality,0.53,true
47534,Asian Art,1692,||||||||China||,China,culture,0.55,true
52036,Asian Art,1749,||||||||China||,China,culture,0.55,true
309759,The Michael C. Rockefeller Wing,1250,||||||Colombia||Quimbaya||,Colombia,country,0.70,true
195217,European Sculpture and Decorative Arts,1755,||||||||||,,none,0.00,false
708306,European Sculpture and Decorative Arts,1890,||||||||||French,France,department||artistNationality,0.53,true
308591,The Michael C. Rockefeller Wing,-550,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru",region||country,0.70,true
463707,Medieval Art,1460,Montelupo||Tuscany||||Italy||Italian||,"Montelupo, Tuscany, Italy",city||state||country,0.95,true
194229,European Sculpture and Decorative Arts,1780,||||||||||German,Germany,department||artistNationality,0.53,true
49856,Asian Art,1716,||||||||China||,China,culture,0.55,true
47637,Asian Art,1840,||||||||Japan||,Japan,culture,0.55,true
47883,Asian Art,1765,||||||||China||,China,culture,0.55,true
49855,Asian Art,1350,||||||||China||,China,culture,0.55,true
50722,Asian Art,1319,||||||||China||,China,culture,0.55,true
309356,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
42238,Asian Art,1833,||||||||China||,China,culture,0.55,true
47828,Asian Art,1749,||||||||China||,China,culture,0.55,true
477815,The Cloisters,1300,Scarborough||||||England||British||,"Scarborough, England",city||country,0.88,true
308383,The Michael C. Rockefeller Wing,550,||Santa Province (?)||||Peru||Moche||,"Santa Province ( ), Peru",state||country,0.52,true
50975,Asian Art,1949,||||||||China||,China,culture,0.55,true
51173,Asian Art,1808,||||||||China||,China,culture,0.55,true
770920,European Sculpture and Decorative Arts,1885,||||||||||British,United Kingdom,department||artistNationality,0.53,true
46542,Asian Art,1749,||||||||China||,China,culture,0.55,true
48775,Asian Art,1820,||||||||Japan||,Japan,culture,0.55,true
48276,Asian Art,1749,||||||||China||,China,culture,0.55,true
48727,Asian Art,1824,||||||||China||,China,culture,0.55,true
47589,Asian Art,1783,||||||||China||,China,culture,0.55,true
47938,Asian Art,1749,||||||||China||,China,culture,0.55,true
316718,The Michael C. Rockefeller Wing,250,||||||Peru||Nasca||,Peru,country,0.70,true
446902,Islamic Art,1349,||||||Iran||||,Iran,country,0.70,true
468391,Medieval Art,1300,||||||||British||,British,culture,0.55,true
313397,The Michael C. Rockefeller Wing,600,||||||Peru||Moche||,Peru,country,0.70,true
232031,European Sculpture and Decorative Arts,1690,||||||||||Dutch,Netherlands,department||artistNationality,0.53,true
52391,Asian Art,1692,||||||||China||,China,culture,0.55,true
46816,Asian Art,1849,||||||||China||,China,culture,0.55,true
308535,The Michael C. Rockefeller Wing,400,||||||Peru||Moche||,Peru,country,0.70,true
48615,Asian Art,1842,||||||||China||,China,culture,0.55,true
308578,The Michael C. Rockefeller Wing,450,||||||Peru||Nasca||,Peru,country,0.70,true
42363,Asian Art,1717,||||||||China||,China,culture,0.55,true
47226,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
317890,The Michael C. Rockefeller Wing,1350,||Veracruz||Mesoamerica||Mexico||Huastec||,"Veracruz, Mexico",state||country,0.72,true
47695,Asian Art,1850,||||||||Japan||,Japan,culture,0.55,true
448988,Islamic Art,749,Qasr-i Abu Nasr||||||Iran||||,"Qasr-i Abu Nasr, Iran",city||country,0.88,true
50165,Asian Art,-1750,||||||||Japan||,Japan,culture,0.55,true
465886,Medieval Art,1499,||||||||French||,French,culture,0.55,true
51007,Asian Art,1729,||||||||China||,China,culture,0.55,true
205324,European Sculpture and Decorative Arts,1756,||||||||||British,United Kingdom,department||artistNationality,0.53,true
40206,Asian Art,-2150,||||||||China||,China,culture,0.55,true
52208,Asian Art,1649,||||||||Japan||,Japan,culture,0.55,true
450760,Islamic Art,799,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
188537,European Sculpture and Decorative Arts,1574,||||||||||,,none,0.00,false
49299,Asian Art,1675,||||||||Japan||,Japan,culture,0.55,true
191733,European Sculpture and Decorative Arts,1595,||||||||||German,Germany,department||artistNationality,0.53,true
48859,Asian Art,1849,||||||||China||,China,culture,0.55,true
310497,The Michael C. Rockefeller Wing,1300,||||||Peru||Chimú||,Peru,country,0.70,true
193084,European Sculpture and Decorative Arts,1807,||||||||||,,none,0.00,false
199726,European Sculpture and Decorative Arts,1480,||||||||||,,none,0.00,false
48574,Asian Art,762,||||||||China||,China,culture,0.55,true
452011,Islamic Art,399,||||||Syria||||,Syria,country,0.70,true
47780,Asian Art,1695,||||||||China||,China,culture,0.55,true
771056,European Sculpture and Decorative Arts,1879,||||||||||British,United Kingdom,department||artistNationality,0.53,true
47676,Asian Art,1649,||||||||Japan||,Japan,culture,0.55,true
49852,Asian Art,1749,||||||||China||,China,culture,0.55,true
307474,The Michael C. Rockefeller Wing,350,||||||Peru||Moche||,Peru,country,0.70,true
308718,The Michael C. Rockefeller Wing,-200,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru",region||country,0.70,true
309746,The Michael C. Rockefeller Wing,300,||||||Peru||Vicús||,Peru,country,0.70,true
667256,Asian Art,1650,||||||||Japan||,Japan,culture,0.55,true
208439,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
50973,Asian Art,716,||||||||China||,China,culture,0.55,true
201751,European Sculpture and Decorative Arts,1665,||||||||||,,none,0.00,false
45873,Asian Art,1849,||||||||China||,China,culture,0.55,true
451352,Islamic Art,1199,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true
204387,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
314684,The Michael C. Rockefeller Wing,50,||||||Peru||Salinar (?)||,Peru,country,0.70,true
48461,Asian Art,1799,||||||||China||,China,culture,0.55,true
62658,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
51224,Asian Art,1849,||||||||China||,China,culture,0.55,true
46705,Asian Art,1749,||||||||China||,China,culture,0.55,true
308352,The Michael C. Rockefeller Wing,-350,||||||Peru||Paracas||,Peru,country,0.70,true
448997,Islamic Art,849,Qasr-i Abu Nasr||||||Iran||||,"Qasr-i Abu Nasr, Iran",city||country,0.88,true
199181,European Sculpture and Decorative Arts,1740,||||||||||German,Germany,department||artistNationality,0.53,true
770925,European Sculpture and Decorative Arts,1872,||||||||||British,United Kingdom,department||artistNationality,0.53,true
45853,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
62550,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
308544,The Michael C. Rockefeller Wing,350,||||||Peru||Moche||,Peru,country,0.70,true
46719,Asian Art,1849,||||||||China||,China,culture,0.55,true
194583,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
37404,Asian Art,-2300,||||||||Thailand (Ban Chiang)||,Thailand (Ban Chiang),culture,0.55,true
310589,The Michael C. Rockefeller Wing,1210,||Veracruz||Mesoamerica||Mexico||Huastec||,"Veracruz, Mexico",state||country,0.72,true
52605,Asian Art,1586,||||||||China||,China,culture,0.55,true
199744,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
47391,Asian Art,1840,||||||||Japan||,Japan,culture,0.55,true
204423,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
50738,Asian Art,1849,||||||||China||,China,culture,0.55,true
47060,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
199601,European Sculpture and Decorative Arts,1785,||||||||||British,United Kingdom,department||artistNationality,0.53,true
45864,Asian Art,1849,||||||||China||,China,culture,0.55,true
53775,Asian Art,1694,||||||||China||,China,culture,0.55,true
195127,European Sculpture and Decorative Arts,1720,||||||||||,,none,0.00,false
50315,Asian Art,749,||||||||Japan||,Japan,culture,0.55,true
47870,Asian Art,1780,||||||||Japan||,Japan,culture,0.55,true
47455,Asian Art,1824,||||||||China||,China,culture,0.55,true
48211,Asian Art,7,||||||||China||,China,culture,0.55,true
199559,European Sculpture and Decorative Arts,1762,||||||||||,,none,0.00,false
468394,Medieval Art,1525,||||||||British||,British,culture,0.55,true
239363,European Sculpture and Decorative Arts,1892,||||||||||French,France,department||artistNationality,0.53,true
762253,European Sculpture and Decorative Arts,1820,||||||||||,,none,0.00,false
50938,Asian Art,1824,||||||||China||,China,culture,0.55,true
50840,Asian Art,1692,||||||||China||,China,culture,0.55,true
52658,Asian Art,1119,||||||||China||,China,culture,0.55,true
465884,Medieval Art,1499,||||||||French||,French,culture,0.55,true
62634,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
48569,Asian Art,1174,||||||||China||,China,culture,0.55,true
465880,Medieval Art,1449,||||||||French||,French,culture,0.55,true
196343,European Sculpture and Decorative Arts,1578,||||||||||,,none,0.00,false
194230,European Sculpture and Decorative Arts,1749,||||||||||German,Germany,department||artistNationality,0.53,true
451880,Islamic Art,1199,||||||Iran||||,Iran,country,0.70,true
465883,Medieval Art,1449,||||||||French||,French,culture,0.55,true
47257,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
442902,Islamic Art,499,Abu Mena||||||Egypt||||,"Abu Mena, Egypt",city||country,0.88,true
194471,European Sculpture and Decorative Arts,1599,||||||||||,,none,0.00,false
446879,Islamic Art,1049,||||||Iran||||,Iran,country,0.70,true
47173,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
199417,European Sculpture and Decorative Arts,1750,||||||||||,,none,0.00,false
319468,The Michael C. Rockefeller Wing,475,||||Oaxaca||Mexico||Zapotec||,"Oaxaca, Mexico",region||country,0.70,true
48304,Asian Art,1749,||||||||China||,China,culture,0.55,true
63081,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
50143,Asian Art,1749,||||||||China||,China,culture,0.55,true
48646,Asian Art,1692,||||||||China||,China,culture,0.55,true
199727,European Sculpture and Decorative Arts,1475,||||||||||,,none,0.00,false
62530,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
199338,European Sculpture and Decorative Arts,1788,||||||||||British,United Kingdom,department||artistNationality,0.53,true
195501,European Sculpture and Decorative Arts,1834,||||||||||,,none,0.00,false
308645,The Michael C. Rockefeller Wing,-300,||||||Peru||Paracas||,Peru,country,0.70,true
474926,Medieval Art,610,Thebes||||||Byzantine Egypt||Coptic||,"Thebes, Byzantine Egypt",city||country,0.88,true
42203,Asian Art,1716,||||||||China||,China,culture,0.55,true
449116,Islamic Art,825,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
64119,Asian Art,583,||||||||China||,China,culture,0.55,true
309730,The Michael C. Rockefeller Wing,350,||||||Peru||Nasca||,Peru,country,0.70,true
52017,Asian Art,1729,||||||||China||,China,culture,0.55,true
52056,Asian Art,1733,||||||||China||,China,culture,0.55,true
42414,Asian Art,1765,||||||||China||,China,culture,0.55,true
449078,Islamic Art,1249,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
46827,Asian Art,1600,||||||||China||,China,culture,0.55,true
47951,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
47977,Asian Art,1816,||||||||Japan||,Japan,culture,0.55,true
62761,Asian Art,1650,||||||||Japan||,Japan,culture,0.55,true
451365,Islamic Art,1225,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true
199775,European Sculpture and Decorative Arts,1747,||||||||||,,none,0.00,false
63101,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
192811,European Sculpture and Decorative Arts,1775,||||||||||British,United Kingdom,department||artistNationality,0.53,true
460984,Robert Lehman Collection,1561,||||||||||French,France,artistNationality,0.45,true
307866,The Michael C. Rockefeller Wing,-500,||||||Peru||Paracas||,Peru,country,0.70,true
47287,Asian Art,1849,||||||||China||,China,culture,0.55,true
62863,Asian Art,1820,||||||||Japan||,Japan,culture,0.55,true
46918,Asian Art,1711,||||||||China||,China,culture,0.55,true
47185,Asian Art,1800,||||||||Japan||,Japan,culture,0.55,true
468167,Medieval Art,1425,Florence||Tuscany||||Italy||Italian||,"Florence, Tuscany, Italy",city||state||country,0.95,true
201762,European Sculpture and Decorative Arts,1573,||||||||||,,none,0.00,false
191731,European Sculpture and Decorative Arts,1595,||||||||||Netherlandish,Netherlandish,artistNationality,0.45,true
53853,Asian Art,1783,||||||||China||,China,culture,0.55,true
448998,Islamic Art,849,Qasr-i Abu Nasr||||||Iran||||,"Qasr-i Abu Nasr, Iran",city||country,0.88,true
52813,Asian Art,1692,||||||||China||,China,culture,0.55,true
57369,Asian Art,1916,||||||||Korea||,Korea,culture,0.55,true
670808,European Sculpture and Decorative Arts,1880,"||||||||||British, Scottish",United Kingdom,department||artistNationality,0.53,true
308722,The Michael C. Rockefeller Wing,-550,||||||Peru||Paracas||,Peru,country,0.70,true
51000,Asian Art,1692,||||||||China||,China,culture,0.55,true
47043,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
198707,European Sculpture and Decorative Arts,1581,||||||||||,,none,0.00,false
309501,The Michael C. Rockefeller Wing,200,||||||Peru||Moche||,Peru,country,0.70,true
50773,Asian Art,1700,||||||||China||,China,culture,0.55,true
48706,Asian Art,1716,||||||||China||,China,culture,0.55,true
48650,Asian Art,1751,||||||||China||,China,culture,0.55,true
451986,Islamic Art,1100,||||||Iran||||,Iran,country,0.70,true
450198,Islamic Art,1099,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
446685,Islamic Art,1174,||||||Iran||||,Iran,country,0.70,true
47982,Asian Art,1849,||||||||Japan||Japanese,Japan,culture,0.55,true
313275,The Michael C. Rockefeller Wing,1500,||||||Peru||Inca||,Peru,country,0.70,true
460264,Robert Lehman Collection,1575,"||||||||Italian, probably Faenza (or Palermo)||","Italian, Faenza (or Palermo)",culture,0.35,true
447617,Islamic Art,1912,||||||||||,,none,0.00,false
40959,Asian Art,1799,||||||||China||,China,culture,0.55,true
196568,European Sculpture and Decorative Arts,1749,||||||||||,,none,0.00,false
446909,Islamic Art,1649,||||||Iran||||,Iran,country,0.70,true
309508,The Michael C. Rockefeller Wing,-1000,||||North Coast||Peru||Cupisnique||,"North Coast, Peru",region||country,0.70,true
194967,European Sculpture and Decorative Arts,1877,||||||||||American and French,United States,artistNationality,0.25,false
308569,The Michael C. Rockefeller Wing,350,||||||Peru||Nasca||,Peru,country,0.70,true
194608,European Sculpture and Decorative Arts,1500,||||||||||,,none,0.00,false
72420,Asian Art,1449,||||||||China||,China,culture,0.55,true
42307,Asian Art,1149,||||||||Korea||,Korea,culture,0.55,true
57492,Asian Art,1249,||||||||Korea||,Korea,culture,0.55,true
48351,Asian Art,-200,||||||||China||,China,culture,0.55,true
310232,The Michael C. Rockefeller Wing,50,||||||Peru||Moche||,Peru,country,0.70,true
446843,Islamic Art,1099,||||||Eastern Syria||||,Eastern Syria,country,0.70,true
48309,Asian Art,1749,||||||||China||,China,culture,0.55,true
771021,European Sculpture and Decorative Arts,1879,||||||||||British,United Kingdom,department||artistNationality,0.53,true
193449,European Sculpture and Decorative Arts,1712,||||||||||,,none,0.00,false
47540,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
468382,Medieval Art,1299,||||||||French||,French,culture,0.55,true
46986,Asian Art,1700,||||||||Japan||,Japan,culture,0.55,true
460718,Robert Lehman Collection,1692,||||||||Chinese||,Chinese,culture,0.55,true
187871,European Sculpture and Decorative Arts,1702,||||||||||,,none,0.00,false
309516,The Michael C. Rockefeller Wing,-800,||||||Peru||Cupisnique||,Peru,country,0.70,true
309397,The Michael C. Rockefeller Wing,1475,||||||Peru||Inca||,Peru,country,0.70,true
50524,Asian Art,1633,||||||||China||,China,culture,0.55,true
52933,Asian Art,1692,||||||||China||,China,culture,0.55,true
42426,Asian Art,1711,||||||||China||,China,culture,0.55,true
57488,Asian Art,1155,||||||||Korea||,Korea,culture,0.55,true
44755,Asian Art,1597,||||||||China||,China,culture,0.55,true
199731,European Sculpture and Decorative Arts,1547,||||||||||Italian,Italy,department||artistNationality,0.53,true
460716,Robert Lehman Collection,1692,||||||||Chinese||,Chinese,culture,0.55,true
487341,Modern and Contemporary Art,1884,||||||||French (Paris)||French,French (Paris),culture,0.55,true
460138,Robert Lehman Collection,1506,"||||||||Italian, Tuscany, Cafaggiolo or Montelupo||","Italian, Tuscany, Cafaggiolo",culture,0.35,true
50919,Asian Art,1700,||||||||China||,China,culture,0.55,true
447987,Islamic Art,662,Abu Mena||||||Egypt||||,"Abu Mena, Egypt",city||country,0.88,true
62636,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
446695,Islamic Art,1549,||||||Iran||||,Iran,country,0.70,true
205087,European Sculpture and Decorative Arts,1755,||||||||||British,United Kingdom,department||artistNationality,0.53,true
308388,The Michael C. Rockefeller Wing,200,||||||Peru||Moche||,Peru,country,0.70,true
48736,Asian Art,1750,||||||||China||,China,culture,0.55,true
310494,The Michael C. Rockefeller Wing,-800,||||Chicama Valley||Peru||Cupisnique||,"Chicama Valley, Peru",region||country,0.70,true
47770,Asian Art,1849,||||||||China||,China,culture,0.55,true
52809,Asian Art,1692,||||||||China||,China,culture,0.55,true
208156,European Sculpture and Decorative Arts,1880,||||||||||American and French,United States,artistNationality,0.25,false
62686,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
448975,Islamic Art,799,Qasr-i Abu Nasr||||||Iran||||,"Qasr-i Abu Nasr, Iran",city||country,0.88,true
42227,Asian Art,1683,||||||||China||,China,culture,0.55,true
42479,Asian Art,1099,||||||||China||,China,culture,0.55,true
460677,Robert Lehman Collection,1784,||||||||Chinese||,Chinese,culture,0.55,true
477283,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
463710,Medieval Art,1400,Todi||||||Italy||Italian||,"Todi, Italy",city||country,0.88,true
42403,Asian Art,1700,||||||||China||,China,culture,0.55,true
